Simulation ID [ ],Water Depth [m],Significant Wave Height [m],Wave Peak Period [s],Float Diameter [m],Power Takeoff Stiffness [N/m],Power Takeoff Damping [N.s/m],Expected Power Output [kW],Wave Power Transport [kW/m],Hydrodynamic Efficiency [  ],Simulation Terminal Condition
25850,40,20,15,10,0,100000000,19.3887425212208,2943.63043019214,0.000658667688795267,COMPLETE
25851,40,20,15,10,250,10000,86.6716806780281,2943.63043019214,0.00294438051017059,COMPLETE
25852,40,20,15,10,250,100000,746.872264631083,2943.63043019214,0.0253724875572213,COMPLETE
25853,40,20,15,10,250,1000000,1333.57001548713,2943.63043019214,0.0453035816524049,COMPLETE
25854,40,20,15,10,250,10000000,176.456067761161,2943.63043019214,0.00599450481117777,COMPLETE
25855,40,20,15,10,250,100000000,18.1412758286743,2943.63043019214,0.000616289179599565,COMPLETE
25856,40,20,15,10,500,10000,81.039135799402,2943.63043019214,0.00275303363384894,COMPLETE
25857,40,20,15,10,500,100000,706.617302244662,2943.63043019214,0.0240049598277369,COMPLETE
25858,40,20,15,10,500,1000000,1349.43740400019,2943.63043019214,0.0458426231146179,COMPLETE
25859,40,20,15,10,500,10000000,183.687506625457,2943.63043019214,0.00624016876376247,COMPLETE
2586,20,2.25,15,40,500,100000,8.17700604112344,37.2553226321193,0.00548713946317681,COMPLETE
25860,40,20,15,10,500,100000000,17.8658533114344,2943.63043019214,0.000606932620623445,COMPLETE
25861,40,20,15,10,750,10000,67.9523292688095,2943.63043019214,0.00230845314587857,COMPLETE
25862,40,20,15,10,750,100000,674.361109563299,2943.63043019214,0.0229091635501023,COMPLETE
25863,40,20,15,10,750,1000000,1524.1261787983,2943.63043019214,0.0517770900574233,COMPLETE
25864,40,20,15,10,750,10000000,183.88331001991,2943.63043019214,0.00624682052929812,COMPLETE
25865,40,20,15,10,750,100000000,18.5981700708916,2943.63043019214,0.000631810633567803,COMPLETE
25866,40,20,15,10,1000,10000,78.3413627065742,2943.63043019214,0.00266138581470842,COMPLETE
25867,40,20,15,10,1000,100000,589.284884574263,2943.63043019214,0.0200189833115632,COMPLETE
25868,40,20,15,10,1000,1000000,1499.30547434384,2943.63043019214,0.0509338896271015,COMPLETE
25869,40,20,15,10,1000,10000000,189.010903073784,2943.63043019214,0.00642101335599546,COMPLETE
2587,20,2.25,15,40,500,1000000,59.3895312715161,37.2553226321193,0.0398530512391228,COMPLETE
25870,40,20,15,10,1000,100000000,18.8295494689266,2943.63043019214,0.000639670974854595,COMPLETE
25871,40,20,15,20,0,10000,77.7966469525505,2943.63043019214,0.0013214404592813,COMPLETE
25872,40,20,15,20,0,100000,726.786193496478,2943.63043019214,0.0123450652303699,COMPLETE
25873,40,20,15,20,0,1000000,5062.41551762569,2943.63043019214,0.0859893189325272,COMPLETE
25874,40,20,15,20,0,10000000,2524.25971427407,2943.63043019214,0.0428766411772232,COMPLETE
25875,40,20,15,20,0,100000000,254.40163658638,2943.63043019214,0.00432122242617552,COMPLETE
25876,40,20,15,20,250,10000,77.5425457276368,2943.63043019214,0.00131712433959611,COMPLETE
25877,40,20,15,20,250,100000,665.508626092995,2943.63043019214,0.0113042150140015,COMPLETE
25878,40,20,15,20,250,1000000,5226.55565341529,2943.63043019214,0.0887773750367523,COMPLETE
25879,40,20,15,20,250,10000000,2450.83763827144,2943.63043019214,0.0416295064273992,COMPLETE
2588,20,2.25,15,40,500,10000000,362.271359240159,37.2553226321193,0.243100403945925,COMPLETE
25880,40,20,15,20,250,100000000,279.594456010302,2943.63043019214,0.00474914332218076,COMPLETE
25881,40,20,15,20,500,10000,82.7028013765314,2943.63043019214,0.00140477555416379,COMPLETE
25882,40,20,15,20,500,100000,717.417534712702,2943.63043019214,0.0121859308042598,COMPLETE
25883,40,20,15,20,500,1000000,5252.29508285491,2943.63043019214,0.0892145805564333,COMPLETE
25884,40,20,15,20,500,10000000,2511.39888735265,2943.63043019214,0.0426581893839968,COMPLETE
25885,40,20,15,20,500,100000000,285.046721510328,2943.63043019214,0.00484175456583593,COMPLETE
25886,40,20,15,20,750,10000,81.8768748948216,2943.63043019214,0.00139074650905612,COMPLETE
25887,40,20,15,20,750,100000,723.324485282693,2943.63043019214,0.0122862652502794,COMPLETE
25888,40,20,15,20,750,1000000,4346.58333008092,2943.63043019214,0.0738303165624836,COMPLETE
25889,40,20,15,20,750,10000000,2517.12051447254,2943.63043019214,0.0427553759577802,COMPLETE
2589,20,2.25,15,40,500,100000000,336.277941886434,37.2553226321193,0.225657649785399,COMPLETE
25890,40,20,15,20,750,100000000,269.378760586883,2943.63043019214,0.00457562127745261,COMPLETE
25891,40,20,15,20,1000,10000,84.3784626534663,2943.63043019214,0.001433238048296,COMPLETE
25892,40,20,15,20,1000,100000,647.003633225823,2943.63043019214,0.0109898923891677,COMPLETE
25893,40,20,15,20,1000,1000000,4550.5466677761,2943.63043019214,0.077294802722213,COMPLETE
25894,40,20,15,20,1000,10000000,2659.40058671616,2943.63043019214,0.0451721207839018,COMPLETE
25895,40,20,15,20,1000,100000000,283.780162219999,2943.63043019214,0.00482024100765726,COMPLETE
25896,40,20,15,30,0,10000,62.2201101902212,2943.63043019214,0.000704573390645371,COMPLETE
25897,40,20,15,30,0,100000,657.160231900731,2943.63043019214,0.00744160708446265,COMPLETE
25898,40,20,15,30,0,1000000,6169.60188014179,2943.63043019214,0.0698638639876075,COMPLETE
25899,40,20,15,30,0,10000000,9950.4677502524,2943.63043019214,0.112677955404917,COMPLETE
259,20,2.625,5,10,250,100000000,0.282427736322822,16.902877860869,0.001670885506288,COMPLETE
2590,20,2.25,15,40,750,10000,1.49345959695099,37.2553226321193,0.00100217867638557,COMPLETE
25900,40,20,15,30,0,100000000,1278.52560121552,2943.63043019214,0.0144778772509616,COMPLETE
25901,40,20,15,30,250,10000,77.0597292723261,2943.63043019214,0.000872615534907078,COMPLETE
25902,40,20,15,30,250,100000,578.320790447752,2943.63043019214,0.00654883829296921,COMPLETE
25903,40,20,15,30,250,1000000,5336.5376271413,2943.63043019214,0.0604303399458218,COMPLETE
25904,40,20,15,30,250,10000000,9492.98546105548,2943.63043019214,0.107497478438961,COMPLETE
25905,40,20,15,30,250,100000000,1351.46206675701,2943.63043019214,0.0153038014203523,COMPLETE
25906,40,20,15,30,500,10000,70.1581473913806,2943.63043019214,0.000794462813354382,COMPLETE
25907,40,20,15,30,500,100000,665.734270650329,2943.63043019214,0.00753869851575167,COMPLETE
25908,40,20,15,30,500,1000000,5396.77939315434,2943.63043019214,0.0611125107939368,COMPLETE
25909,40,20,15,30,500,10000000,10294.7855854229,2943.63043019214,0.116576971074353,COMPLETE
2591,20,2.25,15,40,750,100000,8.11624091294464,37.2553226321193,0.00544636332443629,COMPLETE
25910,40,20,15,30,500,100000000,1317.32780942596,2943.63043019214,0.0149172690058103,COMPLETE
25911,40,20,15,30,750,10000,73.7579217284504,2943.63043019214,0.000835226245024198,COMPLETE
25912,40,20,15,30,750,100000,671.272441605369,2943.63043019214,0.00760141212837365,COMPLETE
25913,40,20,15,30,750,1000000,5892.6795835377,2943.63043019214,0.0667280276660846,COMPLETE
25914,40,20,15,30,750,10000000,9041.12320912894,2943.63043019214,0.102380642130391,COMPLETE
25915,40,20,15,30,750,100000000,1230.43562745343,2943.63043019214,0.0139333119043878,COMPLETE
25916,40,20,15,30,1000,10000,68.9784828930423,2943.63043019214,0.000781104427892236,COMPLETE
25917,40,20,15,30,1000,100000,607.29930130511,2943.63043019214,0.00687698762584891,COMPLETE
25918,40,20,15,30,1000,1000000,5311.28778702603,2943.63043019214,0.0601444136527168,COMPLETE
25919,40,20,15,30,1000,10000000,10753.0099969347,2943.63043019214,0.121765851748275,COMPLETE
2592,20,2.25,15,40,750,1000000,71.7223692038243,37.2553226321193,0.0481289411395337,COMPLETE
25920,40,20,15,30,1000,100000000,1316.08049908866,2943.63043019214,0.0149031446066273,COMPLETE
25921,40,20,15,40,0,10000,62.9275665370488,2943.63043019214,0.000534438408874422,COMPLETE
25922,40,20,15,40,0,100000,541.822093333762,2943.63043019214,0.00460164842515909,COMPLETE
25923,40,20,15,40,0,1000000,5670.74227590711,2943.63043019214,0.0481611262893568,COMPLETE
25924,40,20,15,40,0,10000000,21184.4880279895,2943.63043019214,0.179918034297929,COMPLETE
25925,40,20,15,40,0,100000000,3771.15544382771,2943.63043019214,0.0320280987479596,COMPLETE
25926,40,20,15,40,250,10000,56.5884987879057,2943.63043019214,0.000480601251837616,COMPLETE
25927,40,20,15,40,250,100000,589.490851647024,2943.63043019214,0.00500649508852021,COMPLETE
25928,40,20,15,40,250,1000000,4461.20750521864,2943.63043019214,0.0378886515394481,COMPLETE
25929,40,20,15,40,250,10000000,19305.4265155811,2943.63043019214,0.163959326530682,COMPLETE
2593,20,2.25,15,40,750,10000000,392.223021952085,37.2553226321193,0.263199319077923,COMPLETE
25930,40,20,15,40,250,100000000,4185.19008809405,2943.63043019214,0.0355444593618777,COMPLETE
25931,40,20,15,40,500,10000,56.5118100997276,2943.63043019214,0.000479949941406527,COMPLETE
25932,40,20,15,40,500,100000,577.700194376314,2943.63043019214,0.00490635805068271,COMPLETE
25933,40,20,15,40,500,1000000,5036.86239257004,2943.63043019214,0.0427776389735282,COMPLETE
25934,40,20,15,40,500,10000000,20672.9332074592,2943.63043019214,0.175573443216764,COMPLETE
25935,40,20,15,40,500,100000000,3939.96308418373,2943.63043019214,0.0334617675148044,COMPLETE
25936,40,20,15,40,750,10000,58.2591392657113,2943.63043019214,0.000494789857688661,COMPLETE
25937,40,20,15,40,750,100000,621.039655646673,2943.63043019214,0.00527443636671244,COMPLETE
25938,40,20,15,40,750,1000000,5390.02161540324,2943.63043019214,0.0457769898703912,COMPLETE
25939,40,20,15,40,750,10000000,18437.3433537505,2943.63043019214,0.156586770919363,COMPLETE
2594,20,2.25,15,40,750,100000000,245.099061785621,37.2553226321193,0.164472513233794,COMPLETE
25940,40,20,15,40,750,100000000,3881.02056346292,2943.63043019214,0.0329611737572097,COMPLETE
25941,40,20,15,40,1000,10000,64.0699632484608,2943.63043019214,0.000544140685862853,COMPLETE
25942,40,20,15,40,1000,100000,535.412282310732,2943.63043019214,0.00454721045158328,COMPLETE
25943,40,20,15,40,1000,1000000,4932.36115178875,2943.63043019214,0.0418901189259244,COMPLETE
25944,40,20,15,40,1000,10000000,18358.2113681207,2943.63043019214,0.155914709773217,COMPLETE
25945,40,20,15,40,1000,100000000,3696.49327650874,2943.63043019214,0.0313939993841844,COMPLETE
25946,40,20,15,50,0,10000,56.2030283335206,2943.63043019214,0.000381861987544761,COMPLETE
25947,40,20,15,50,0,100000,522.983183949174,2943.63043019214,0.00355332095078958,COMPLETE
25948,40,20,15,50,0,1000000,5570.30095771962,2943.63043019214,0.0378464694520502,COMPLETE
25949,40,20,15,50,0,10000000,26781.3913823985,2943.63043019214,0.181961642383554,COMPLETE
2595,20,2.25,15,40,1000,10000,0.996141398889176,37.2553226321193,0.000668455759144575,COMPLETE
25950,40,20,15,50,0,100000000,7815.61880300267,2943.63043019214,0.0531019024863968,COMPLETE
25951,40,20,15,50,250,10000,57.1015965702605,2943.63043019214,0.00038796715772865,COMPLETE
25952,40,20,15,50,250,100000,553.550518141242,2943.63043019214,0.00376100554243224,COMPLETE
25953,40,20,15,50,250,1000000,4774.38197128433,2943.63043019214,0.0324387322696123,COMPLETE
25954,40,20,15,50,250,10000000,32663.1534429446,2943.63043019214,0.221924281716387,COMPLETE
25955,40,20,15,50,250,100000000,8871.69539621101,2943.63043019214,0.0602772366069875,COMPLETE
25956,40,20,15,50,500,10000,57.3757835575429,2943.63043019214,0.000389830074924166,COMPLETE
25957,40,20,15,50,500,100000,596.427728433582,2943.63043019214,0.00405232750902531,COMPLETE
25958,40,20,15,50,500,1000000,4883.05577789923,2943.63043019214,0.033177098101819,COMPLETE
25959,40,20,15,50,500,10000000,28797.4482410614,2943.63043019214,0.19565940034926,COMPLETE
2596,20,2.25,15,40,1000,100000,11.280802506148,37.2553226321193,0.0075699267306991,COMPLETE
25960,40,20,15,50,500,100000000,8306.88234926033,2943.63043019214,0.0564397097139542,COMPLETE
25961,40,20,15,50,750,10000,53.8370316665281,2943.63043019214,0.000365786622629893,COMPLETE
25962,40,20,15,50,750,100000,419.817514083257,2943.63043019214,0.00285237922381346,COMPLETE
25963,40,20,15,50,750,1000000,4413.4949594879,2943.63043019214,0.029986746394654,COMPLETE
25964,40,20,15,50,750,10000000,28517.5350799562,2943.63043019214,0.193757577632425,COMPLETE
25965,40,20,15,50,750,100000000,8661.62008591545,2943.63043019214,0.0588499153771153,COMPLETE
25966,40,20,15,50,1000,10000,51.3988846838916,2943.63043019214,0.000349221044576147,COMPLETE
25967,40,20,15,50,1000,100000,491.441795696141,2943.63043019214,0.00333901831327422,COMPLETE
25968,40,20,15,50,1000,1000000,4863.84907962747,2943.63043019214,0.0330466014329794,COMPLETE
25969,40,20,15,50,1000,10000000,28135.7551297031,2943.63043019214,0.19116363821437,COMPLETE
2597,20,2.25,15,40,1000,1000000,61.9218355397684,37.2553226321193,0.0415523414944091,COMPLETE
25970,40,20,15,50,1000,100000000,8805.05566593341,2943.63043019214,0.0598244642100582,COMPLETE
25971,60,0.25,5,10,0,10000,0.116862465214745,0.153314084905841,0.076224219898985,COMPLETE
25972,60,0.25,5,10,0,100000,0.38627249628881,0.153314084905841,0.251948473309574,COMPLETE
25973,60,0.25,5,10,0,1000000,0.187720617712893,0.153314084905841,0.122441860334087,COMPLETE
25974,60,0.25,5,10,0,10000000,0.0186018145288135,0.153314084905841,0.0121331412832931,COMPLETE
25975,60,0.25,5,10,0,100000000,0.00238904870346844,0.153314084905841,0.001558270856155,COMPLETE
25976,60,0.25,5,10,250,10000,0.147027509105842,0.153314084905841,0.095899544517479,COMPLETE
25977,60,0.25,5,10,250,100000,0.600758741485488,0.153314084905841,0.391848369218294,COMPLETE
25978,60,0.25,5,10,250,1000000,0.228702486804972,0.153314084905841,0.149172521849791,COMPLETE
25979,60,0.25,5,10,250,10000000,0.0228772414986662,0.153314084905841,0.0149218132911379,COMPLETE
2598,20,2.25,15,40,1000,10000000,509.393905972141,37.2553226321193,0.341826261311834,COMPLETE
25980,60,0.25,5,10,250,100000000,0.00219639847952098,0.153314084905841,0.00143261363159811,COMPLETE
25981,60,0.25,5,10,500,10000,0.1675471370131,0.153314084905841,0.109283590686401,COMPLETE
25982,60,0.25,5,10,500,100000,0.417038647331807,0.153314084905841,0.272015873549997,COMPLETE
25983,60,0.25,5,10,500,1000000,0.197869871127489,0.153314084905841,0.129061769666507,COMPLETE
25984,60,0.25,5,10,500,10000000,0.0170120596738808,0.153314084905841,0.011096214470007,COMPLETE
25985,60,0.25,5,10,500,100000000,0.00229749082037513,0.153314084905841,0.00149855169652948,COMPLETE
25986,60,0.25,5,10,750,10000,0.110872671708808,0.153314084905841,0.072317342386971,COMPLETE
25987,60,0.25,5,10,750,100000,0.52889510855933,0.153314084905841,0.344974898349461,COMPLETE
25988,60,0.25,5,10,750,1000000,0.18654818289151,0.153314084905841,0.121677132930141,COMPLETE
25989,60,0.25,5,10,750,10000000,0.0267594506288679,0.153314084905841,0.0174540066852321,COMPLETE
2599,20,2.25,15,40,1000,100000000,266.057637796601,37.2553226321193,0.178536662011901,COMPLETE
25990,60,0.25,5,10,750,100000000,0.00211664841097253,0.153314084905841,0.00138059618740997,COMPLETE
25991,60,0.25,5,10,1000,10000,0.16255926155519,0.153314084905841,0.106030220025138,COMPLETE
25992,60,0.25,5,10,1000,100000,0.533349704594852,0.153314084905841,0.347880434418282,COMPLETE
25993,60,0.25,5,10,1000,1000000,0.184459940268412,0.153314084905841,0.120315064582422,COMPLETE
25994,60,0.25,5,10,1000,10000000,0.0223009524146728,0.153314084905841,0.014545925397767,COMPLETE
25995,60,0.25,5,10,1000,100000000,0.00228409354287051,0.153314084905841,0.00148981324466914,COMPLETE
25996,60,0.25,5,20,0,10000,0.0925938824413217,0.153314084905841,0.030197448100802,COMPLETE
25997,60,0.25,5,20,0,100000,2.85752413932389,0.153314084905841,0.931918336491675,COMPLETE
25998,60,0.25,5,20,0,1000000,1.61575870416413,0.153314084905841,0.526943987291337,COMPLETE
25999,60,0.25,5,20,0,10000000,0.269946188755468,0.153314084905841,0.0880369826820732,COMPLETE
26,20,0.25,5,20,0,100000,2.21083315995856,0.153314084905841,0.721014367765479,COMPLETE
260,20,2.625,5,10,500,10000,15.8205499431435,16.902877860869,0.0935967831831104,COMPLETE
2600,20,2.25,15,50,0,10000,0.714627246627379,37.2553226321193,0.000383637663634817,COMPLETE
26000,60,0.25,5,20,0,100000000,0.0270333683643209,0.153314084905841,0.00881633555746809,COMPLETE
26001,60,0.25,5,20,250,10000,0.0962574815891356,0.153314084905841,0.0313922499841593,COMPLETE
26002,60,0.25,5,20,250,100000,0.761336974466089,0.153314084905841,0.248293225939962,COMPLETE
26003,60,0.25,5,20,250,1000000,1.68887734705932,0.153314084905841,0.550790016486924,COMPLETE
26004,60,0.25,5,20,250,10000000,0.345793492973317,0.153314084905841,0.112772904454829,COMPLETE
26005,60,0.25,5,20,250,100000000,0.0334946830015483,0.153314084905841,0.0109235505081348,COMPLETE
26006,60,0.25,5,20,500,10000,0.46915009370125,0.153314084905841,0.153002933158223,COMPLETE
26007,60,0.25,5,20,500,100000,1.47373995193582,0.153314084905841,0.480627710376685,COMPLETE
26008,60,0.25,5,20,500,1000000,1.80396861557912,0.153314084905841,0.588324489784172,COMPLETE
26009,60,0.25,5,20,500,10000000,0.310607727558071,0.153314084905841,0.101297844796463,COMPLETE
2601,20,2.25,15,50,0,100000,6.29299563145889,37.2553226321193,0.00337830687636211,COMPLETE
26010,60,0.25,5,20,500,100000000,0.0279271157816862,0.153314084905841,0.00910781152261318,COMPLETE
26011,60,0.25,5,20,750,10000,0.914225945555565,0.153314084905841,0.298154584465297,COMPLETE
26012,60,0.25,5,20,750,100000,1.62107432464174,0.153314084905841,0.528677559415802,COMPLETE
26013,60,0.25,5,20,750,1000000,1.74150695486155,0.153314084905841,0.567953999768225,COMPLETE
26014,60,0.25,5,20,750,10000000,0.318010543871255,0.153314084905841,0.103712109708173,COMPLETE
26015,60,0.25,5,20,750,100000000,0.0317487018387075,0.153314084905841,0.0103541373443302,COMPLETE
26016,60,0.25,5,20,1000,10000,0.730334368295071,0.153314084905841,0.238182411206254,COMPLETE
26017,60,0.25,5,20,1000,100000,1.81585373802676,0.153314084905841,0.592200559766568,COMPLETE
26018,60,0.25,5,20,1000,1000000,1.86468005624499,0.153314084905841,0.608124184216407,COMPLETE
26019,60,0.25,5,20,1000,10000000,0.359301649349592,0.153314084905841,0.117178291078168,COMPLETE
2602,20,2.25,15,50,0,1000000,55.1085081290999,37.2553226321193,0.0295842334655229,COMPLETE
26020,60,0.25,5,20,1000,100000000,0.0328509316154536,0.153314084905841,0.0107136052227782,COMPLETE
26021,60,0.25,5,30,0,10000,0.11597555086008,0.153314084905841,0.0252152416244748,COMPLETE
26022,60,0.25,5,30,0,100000,0.978066566718747,0.153314084905841,0.212649861300401,COMPLETE
26023,60,0.25,5,30,0,1000000,2.49604705961564,0.153314084905841,0.542687051257903,COMPLETE
26024,60,0.25,5,30,0,10000000,0.812941226121741,0.153314084905841,0.176748541318739,COMPLETE
26025,60,0.25,5,30,0,100000000,0.08502898740967,0.153314084905841,0.0184868831983901,COMPLETE
26026,60,0.25,5,30,250,10000,0.207558919892293,0.153314084905841,0.0451271692834065,COMPLETE
26027,60,0.25,5,30,250,100000,2.94514256052517,0.153314084905841,0.640328765256403,COMPLETE
26028,60,0.25,5,30,250,1000000,2.91040470610405,0.153314084905841,0.632776109664353,COMPLETE
26029,60,0.25,5,30,250,10000000,1.48093632304211,0.153314084905841,0.321983098498232,COMPLETE
2603,20,2.25,15,50,0,10000000,440.822804846101,37.2553226321193,0.23664957042463,COMPLETE
26030,60,0.25,5,30,250,100000000,0.103079479911505,0.153314084905841,0.0224113959642198,COMPLETE
26031,60,0.25,5,30,500,10000,0.26036915708419,0.153314084905841,0.0566090969928601,COMPLETE
26032,60,0.25,5,30,500,100000,0.88652963277153,0.153314084905841,0.192748029492528,COMPLETE
26033,60,0.25,5,30,500,1000000,3.06021623280467,0.153314084905841,0.665347921704679,COMPLETE
26034,60,0.25,5,30,500,10000000,0.8263526128543,0.153314084905841,0.179664426214072,COMPLETE
26035,60,0.25,5,30,500,100000000,0.0869713220279579,0.153314084905841,0.018909182867178,COMPLETE
26036,60,0.25,5,30,750,10000,0.0745067073263988,0.153314084905841,0.0161991438190774,COMPLETE
26037,60,0.25,5,30,750,100000,0.570027602260134,0.153314084905841,0.123934601879582,COMPLETE
26038,60,0.25,5,30,750,1000000,2.3185321801106,0.153314084905841,0.504092015101885,COMPLETE
26039,60,0.25,5,30,750,10000000,1.19763755671341,0.153314084905841,0.260388678019799,COMPLETE
2604,20,2.25,15,50,0,100000000,576.95373623407,37.2553226321193,0.309729561024741,COMPLETE
26040,60,0.25,5,30,750,100000000,0.120621682825049,0.153314084905841,0.0262253971205863,COMPLETE
26041,60,0.25,5,30,1000,10000,0.908401880946707,0.153314084905841,0.197503463017246,COMPLETE
26042,60,0.25,5,30,1000,100000,0.409237510300266,0.153314084905841,0.0889758455768764,COMPLETE
26043,60,0.25,5,30,1000,1000000,2.77325506379745,0.153314084905841,0.602957226772015,COMPLETE
26044,60,0.25,5,30,1000,10000000,1.21553597193034,0.153314084905841,0.264280126355616,COMPLETE
26045,60,0.25,5,30,1000,100000000,0.0938129354114143,0.153314084905841,0.0203966768543652,COMPLETE
26046,60,0.25,5,40,0,10000,0.242448243433584,0.153314084905841,0.0395345678093577,COMPLETE
26047,60,0.25,5,40,0,100000,0.324425849405931,0.153314084905841,0.0529021599035046,COMPLETE
26048,60,0.25,5,40,0,1000000,1.0912283384867,0.153314084905841,0.17794000126552,COMPLETE
26049,60,0.25,5,40,0,10000000,1.8696615661033,0.153314084905841,0.304874396773716,COMPLETE
2605,20,2.25,15,50,250,10000,0.75199428949736,37.2553226321193,0.000403697639085286,COMPLETE
26050,60,0.25,5,40,0,100000000,0.167784671746036,0.153314084905841,0.0273596310229883,COMPLETE
26051,60,0.25,5,40,250,10000,0.0627987784859735,0.153314084905841,0.0102402167622991,COMPLETE
26052,60,0.25,5,40,250,100000,0.310354954003446,0.153314084905841,0.0506077041444126,COMPLETE
26053,60,0.25,5,40,250,1000000,1.99188759678714,0.153314084905841,0.324805055910303,COMPLETE
26054,60,0.25,5,40,250,10000000,1.4527168107413,0.153314084905841,0.236885738781519,COMPLETE
26055,60,0.25,5,40,250,100000000,0.222957097758937,0.153314084905841,0.0363562646406342,COMPLETE
26056,60,0.25,5,40,500,10000,0.196652498860132,0.153314084905841,0.0320669328882777,COMPLETE
26057,60,0.25,5,40,500,100000,0.286353395345327,0.153314084905841,0.0466939152265744,COMPLETE
26058,60,0.25,5,40,500,1000000,1.94084141454554,0.153314084905841,0.316481263893256,COMPLETE
26059,60,0.25,5,40,500,10000000,1.07455746877488,0.153314084905841,0.175221583430321,COMPLETE
2606,20,2.25,15,50,250,100000,7.50006159868432,37.2553226321193,0.00402630339441388,COMPLETE
26060,60,0.25,5,40,500,100000000,0.227171322664274,0.153314084905841,0.0370434527923174,COMPLETE
26061,60,0.25,5,40,750,10000,0.079512674649188,0.153314084905841,0.0129656506605413,COMPLETE
26062,60,0.25,5,40,750,100000,0.488282076932715,0.153314084905841,0.0796212033018032,COMPLETE
26063,60,0.25,5,40,750,1000000,1.8109890061904,0.153314084905841,0.295307017503094,COMPLETE
26064,60,0.25,5,40,750,10000000,1.97234732758878,0.153314084905841,0.321618742465852,COMPLETE
26065,60,0.25,5,40,750,100000000,0.203980635831769,0.153314084905841,0.033261887835851,COMPLETE
26066,60,0.25,5,40,1000,10000,0.0664955065668526,0.153314084905841,0.0108430198386031,COMPLETE
26067,60,0.25,5,40,1000,100000,0.573078208967521,0.153314084905841,0.09344839538381,COMPLETE
26068,60,0.25,5,40,1000,1000000,2.33970914996359,0.153314084905841,0.381522211641634,COMPLETE
26069,60,0.25,5,40,1000,10000000,1.84184642837595,0.153314084905841,0.300338750596062,COMPLETE
2607,20,2.25,15,50,250,1000000,52.758102016157,37.2553226321193,0.0283224507473045,COMPLETE
26070,60,0.25,5,40,1000,100000000,0.161948334007483,0.153314084905841,0.026407934748289,COMPLETE
26071,60,0.25,5,50,0,10000,0.0302234576655067,0.153314084905841,0.00394268506824649,COMPLETE
26072,60,0.25,5,50,0,100000,0.147018408911745,0.153314084905841,0.0191787217726327,COMPLETE
26073,60,0.25,5,50,0,1000000,0.72967791497788,0.153314084905841,0.0951873293867316,COMPLETE
26074,60,0.25,5,50,0,10000000,1.15156786238094,0.153314084905841,0.150223361811562,COMPLETE
26075,60,0.25,5,50,0,100000000,0.224466355951883,0.153314084905841,0.029281896192348,COMPLETE
26076,60,0.25,5,50,250,10000,0.0156683527063395,0.153314084905841,0.0020439547633164,COMPLETE
26077,60,0.25,5,50,250,100000,0.158809372378669,0.153314084905841,0.0207168666174674,COMPLETE
26078,60,0.25,5,50,250,1000000,0.757561261374778,0.153314084905841,0.0988247442288216,COMPLETE
26079,60,0.25,5,50,250,10000000,1.01414281533504,0.153314084905841,0.132296105208845,COMPLETE
2608,20,2.25,15,50,250,10000000,395.047180543732,37.2553226321193,0.212075565386807,COMPLETE
26080,60,0.25,5,50,250,100000000,0.143490460349108,0.153314084905841,0.0187184967952858,COMPLETE
26081,60,0.25,5,50,500,10000,0.0180375719331944,0.153314084905841,0.00235302215634948,COMPLETE
26082,60,0.25,5,50,500,100000,0.113266645832023,0.153314084905841,0.0147757651753375,COMPLETE
26083,60,0.25,5,50,500,1000000,0.829553605653126,0.153314084905841,0.108216228947602,COMPLETE
26084,60,0.25,5,50,500,10000000,2.35316456717137,0.153314084905841,0.306973044077012,COMPLETE
26085,60,0.25,5,50,500,100000000,0.244465081343031,0.153314084905841,0.0318907530894074,COMPLETE
26086,60,0.25,5,50,750,10000,0.025253426256785,0.153314084905841,0.00329433871288403,COMPLETE
26087,60,0.25,5,50,750,100000,0.157343346726032,0.153314084905841,0.0205256218725978,COMPLETE
26088,60,0.25,5,50,750,1000000,0.952982131104712,0.153314084905841,0.124317623092489,COMPLETE
26089,60,0.25,5,50,750,10000000,1.94168502764742,0.153314084905841,0.253295061421124,COMPLETE
2609,20,2.25,15,50,250,100000000,509.199748381097,37.2553226321193,0.273356778256482,COMPLETE
26090,60,0.25,5,50,750,100000000,0.147381067891554,0.153314084905841,0.019226031056712,COMPLETE
26091,60,0.25,5,50,1000,10000,0.0179701823796883,0.153314084905841,0.00234423111101956,COMPLETE
26092,60,0.25,5,50,1000,100000,0.141243564674775,0.153314084905841,0.0184253866513988,COMPLETE
26093,60,0.25,5,50,1000,1000000,0.658071961124914,0.153314084905841,0.0858462497466002,COMPLETE
26094,60,0.25,5,50,1000,10000000,1.69142423343236,0.153314084905841,0.220648250872862,COMPLETE
26095,60,0.25,5,50,1000,100000000,0.238748493762072,0.153314084905841,0.0311450176164442,COMPLETE
26096,60,1.4375,5,10,0,10000,6.12512759925023,5.06894693219936,0.120836293636095,COMPLETE
26097,60,1.4375,5,10,0,100000,13.4580299501053,5.06894693219936,0.26549952347333,COMPLETE
26098,60,1.4375,5,10,0,1000000,8.40028101168883,5.06894693219936,0.165720437085816,COMPLETE
26099,60,1.4375,5,10,0,10000000,0.823143136228054,5.06894693219936,0.0162389377367362,COMPLETE
261,20,2.625,5,10,500,100000,39.1875288890032,16.902877860869,0.231839389786543,COMPLETE
2610,20,2.25,15,50,500,10000,0.971184558417736,37.2553226321193,0.000521366875819477,COMPLETE
26100,60,1.4375,5,10,0,100000000,0.0655861823996421,5.06894693219936,0.00129388181168401,COMPLETE
