Simulation ID [ ],Water Depth [m],Significant Wave Height [m],Wave Peak Period [s],Float Diameter [m],Power Takeoff Stiffness [N/m],Power Takeoff Damping [N.s/m],Expected Power Output [kW],Wave Power Transport (deep water) [kW/m],Hydrodynamic Efficiency (deep water) [ ],Simulation Terminal Condition
4035,40,5.90625,7.5,20,500,10000,22.7186093551254,128.356228755974,0.00884982738092016,COMPLETE
4036,40,5.90625,7.5,20,500,100000,204.332152187042,128.356228755974,0.0795957290765805,COMPLETE
4037,40,5.90625,7.5,20,500,1000000,1037.43550999164,128.356228755974,0.404123555220673,COMPLETE
4038,40,5.90625,7.5,20,500,10000000,416.440493960198,128.356228755974,0.162220601990387,COMPLETE
4039,40,5.90625,7.5,20,500,100000000,55.4596209494859,128.356228755974,0.0216037902823258,COMPLETE
404,20,3.8125,5,20,0,100000000,8.08567174105298,35.6551068709146,0.011338728797429,COMPLETE
4040,40,5.90625,7.5,20,750,10000,31.3861461134382,128.356228755974,0.0122261873917737,COMPLETE
4041,40,5.90625,7.5,20,750,100000,236.066459495934,128.356228755974,0.0919575394914161,COMPLETE
4042,40,5.90625,7.5,20,750,1000000,927.013250991555,128.356228755974,0.361109569818368,COMPLETE
4043,40,5.90625,7.5,20,750,10000000,436.608623087314,128.356228755974,0.170076913025147,COMPLETE
4044,40,5.90625,7.5,20,750,100000000,55.160470853459,128.356228755974,0.0214872590867125,COMPLETE
4045,40,5.90625,7.5,20,1000,10000,31.4745339009533,128.356228755974,0.0122606180494721,COMPLETE
4046,40,5.90625,7.5,20,1000,100000,245.339043869628,128.356228755974,0.0955695902908059,COMPLETE
4047,40,5.90625,7.5,20,1000,1000000,934.8627291728,128.356228755974,0.364167262560403,COMPLETE
4048,40,5.90625,7.5,20,1000,10000000,520.053164374596,128.356228755974,0.202581974172559,COMPLETE
4049,40,5.90625,7.5,20,1000,100000000,65.7909857021959,128.356228755974,0.0256282793362819,COMPLETE
405,20,3.8125,5,20,250,10000,21.9352101338514,35.6551068709146,0.0307602641793578,COMPLETE
4050,40,5.90625,7.5,30,0,10000,25.4278115808285,128.356228755974,0.00660344829055677,COMPLETE
4051,40,5.90625,7.5,30,0,100000,184.886944872876,128.356228755974,0.0480140171003766,COMPLETE
4052,40,5.90625,7.5,30,0,1000000,1299.03797136677,128.356228755974,0.337352274462257,COMPLETE
4053,40,5.90625,7.5,30,0,10000000,1402.20170983923,128.356228755974,0.364143271017267,COMPLETE
4054,40,5.90625,7.5,30,0,100000000,258.183653936012,128.356228755974,0.0670487274460884,COMPLETE
4055,40,5.90625,7.5,30,250,10000,22.0581970230974,128.356228755974,0.00572837984747216,COMPLETE
4056,40,5.90625,7.5,30,250,100000,221.036261663404,128.356228755974,0.0574017752016355,COMPLETE
4057,40,5.90625,7.5,30,250,1000000,1338.01064856161,128.356228755974,0.34747324211937,COMPLETE
4058,40,5.90625,7.5,30,250,10000000,1744.1477505289,128.356228755974,0.452944581766215,COMPLETE
4059,40,5.90625,7.5,30,250,100000000,292.481511043522,128.356228755974,0.0759556727082242,COMPLETE
406,20,3.8125,5,20,250,100000,176.12293404379,35.6551068709146,0.246981357651548,COMPLETE
4060,40,5.90625,7.5,30,500,10000,21.9129417246204,128.356228755974,0.00569065792832966,COMPLETE
4061,40,5.90625,7.5,30,500,100000,220.638362012102,128.356228755974,0.0572984430779155,COMPLETE
4062,40,5.90625,7.5,30,500,1000000,1051.89055856443,128.356228755974,0.273169591835507,COMPLETE
4063,40,5.90625,7.5,30,500,10000000,1849.24991629233,128.356228755974,0.480238976120136,COMPLETE
4064,40,5.90625,7.5,30,500,100000000,291.993778645236,128.356228755974,0.0758290115655039,COMPLETE
4065,40,5.90625,7.5,30,750,10000,23.2098425120598,128.356228755974,0.00602745518910122,COMPLETE
4066,40,5.90625,7.5,30,750,100000,173.492233387005,128.356228755974,0.0450548797069137,COMPLETE
4067,40,5.90625,7.5,30,750,1000000,1243.09424409056,128.356228755974,0.322824028133422,COMPLETE
4068,40,5.90625,7.5,30,750,10000000,1629.32033411321,128.356228755974,0.423124598861713,COMPLETE
4069,40,5.90625,7.5,30,750,100000000,210.686476958048,128.356228755974,0.0547139989491269,COMPLETE
407,20,3.8125,5,20,250,1000000,328.821799378006,35.6551068709146,0.461114589515141,COMPLETE
4070,40,5.90625,7.5,30,1000,10000,22.9077096678355,128.356228755974,0.00594899312376101,COMPLETE
4071,40,5.90625,7.5,30,1000,100000,192.035597203436,128.356228755974,0.0498704787098222,COMPLETE
4072,40,5.90625,7.5,30,1000,1000000,1246.74295960465,128.356228755974,0.3237715774004,COMPLETE
4073,40,5.90625,7.5,30,1000,10000000,1351.41457739379,128.356228755974,0.350954161059335,COMPLETE
4074,40,5.90625,7.5,30,1000,100000000,302.785129295939,128.356228755974,0.0786314598131899,COMPLETE
4075,40,5.90625,7.5,40,0,10000,12.5896736602701,128.356228755974,0.00245209636148727,COMPLETE
4076,40,5.90625,7.5,40,0,100000,100.887992239464,128.356228755974,0.0196499993060852,COMPLETE
4077,40,5.90625,7.5,40,0,1000000,935.875172967031,128.356228755974,0.182280825410172,COMPLETE
4078,40,5.90625,7.5,40,0,10000000,2095.41789842619,128.356228755974,0.408125479911442,COMPLETE
4079,40,5.90625,7.5,40,0,100000000,471.132467802201,128.356228755974,0.0917626811663928,COMPLETE
408,20,3.8125,5,20,250,10000000,82.518941696646,35.6551068709146,0.115718264420573,COMPLETE
4080,40,5.90625,7.5,40,250,10000,12.7294694692517,128.356228755974,0.00247932445363686,COMPLETE
4081,40,5.90625,7.5,40,250,100000,122.921528385744,128.356228755974,0.0239414809816977,COMPLETE
4082,40,5.90625,7.5,40,250,1000000,949.556608206387,128.356228755974,0.18494556466201,COMPLETE
4083,40,5.90625,7.5,40,250,10000000,2730.70695348179,128.356228755974,0.531861012891182,COMPLETE
4084,40,5.90625,7.5,40,250,100000000,698.468548339457,128.356228755974,0.136041031103243,COMPLETE
4085,40,5.90625,7.5,40,500,10000,14.4119665779744,128.356228755974,0.00280702516692311,COMPLETE
4086,40,5.90625,7.5,40,500,100000,134.834903839703,128.356228755974,0.0262618544395002,COMPLETE
4087,40,5.90625,7.5,40,500,1000000,919.596812026272,128.356228755974,0.179110281779658,COMPLETE
4088,40,5.90625,7.5,40,500,10000000,2961.5481766902,128.356228755974,0.576822061031527,COMPLETE
4089,40,5.90625,7.5,40,500,100000000,527.987083768679,128.356228755974,0.102836280110034,COMPLETE
409,20,3.8125,5,20,250,100000000,8.91662921413387,35.6551068709146,0.0125040001232019,COMPLETE
4090,40,5.90625,7.5,40,750,10000,15.2961488831739,128.356228755974,0.00297923774939164,COMPLETE
4091,40,5.90625,7.5,40,750,100000,108.282313896334,128.356228755974,0.0210901946375731,COMPLETE
4092,40,5.90625,7.5,40,750,1000000,847.169957728593,128.356228755974,0.165003671021529,COMPLETE
4093,40,5.90625,7.5,40,750,10000000,3173.38465157948,128.356228755974,0.618081545854038,COMPLETE
4094,40,5.90625,7.5,40,750,100000000,557.699722528336,128.356228755974,0.10862342403122,COMPLETE
4095,40,5.90625,7.5,40,1000,10000,15.8577966440453,128.356228755974,0.00308863013461418,COMPLETE
4096,40,5.90625,7.5,40,1000,100000,140.714785656582,128.356228755974,0.0274070816469887,COMPLETE
4097,40,5.90625,7.5,40,1000,1000000,868.256055961056,128.356228755974,0.169110619791532,COMPLETE
4098,40,5.90625,7.5,40,1000,10000000,2740.49430662122,128.356228755974,0.533767300033282,COMPLETE
4099,40,5.90625,7.5,40,1000,100000000,677.739173045686,128.356228755974,0.132003561419325,COMPLETE
41,20,0.25,5,20,750,100000,1.90935599137808,0.153314084905841,0.622694252961405,COMPLETE
410,20,3.8125,5,20,500,10000,20.3681593138908,35.6551068709146,0.0285627517365626,COMPLETE
4100,40,5.90625,7.5,50,0,10000,7.43784937680559,128.356228755974,0.00115893859595176,COMPLETE
4101,40,5.90625,7.5,50,0,100000,59.1245919472462,128.356228755974,0.00921257854336803,COMPLETE
4102,40,5.90625,7.5,50,0,1000000,690.344853488145,128.356228755974,0.107567020343142,COMPLETE
4103,40,5.90625,7.5,50,0,10000000,3207.32077312661,128.356228755974,0.499753039523193,COMPLETE
4104,40,5.90625,7.5,50,0,100000000,1006.08677740776,128.356228755974,0.156764776771448,COMPLETE
4105,40,5.90625,7.5,50,250,10000,6.64252407762137,128.356228755974,0.00103501390497377,COMPLETE
4106,40,5.90625,7.5,50,250,100000,71.9575595455801,128.356228755974,0.0112121648077372,COMPLETE
4107,40,5.90625,7.5,50,250,1000000,631.955082181108,128.356228755974,0.098468938875192,COMPLETE
4108,40,5.90625,7.5,50,250,10000000,3640.74890338283,128.356228755974,0.567288231925929,COMPLETE
4109,40,5.90625,7.5,50,250,100000000,1225.82134761434,128.356228755974,0.191003017071314,COMPLETE
411,20,3.8125,5,20,500,100000,140.434902405693,35.6551068709146,0.196935186471496,COMPLETE
4110,40,5.90625,7.5,50,500,10000,8.26231531242015,128.356228755974,0.00128740387474739,COMPLETE
4111,40,5.90625,7.5,50,500,100000,74.7375649370009,128.356228755974,0.0116453351210698,COMPLETE
4112,40,5.90625,7.5,50,500,1000000,690.68173738109,128.356228755974,0.10761951236417,COMPLETE
4113,40,5.90625,7.5,50,500,10000000,3705.57133662185,128.356228755974,0.577388627343788,COMPLETE
4114,40,5.90625,7.5,50,500,100000000,1089.16699077657,128.356228755974,0.169710032981298,COMPLETE
4115,40,5.90625,7.5,50,750,10000,5.65229214522908,128.356228755974,0.000880719572398002,COMPLETE
4116,40,5.90625,7.5,50,750,100000,72.8548351427708,128.356228755974,0.011351975022775,COMPLETE
4117,40,5.90625,7.5,50,750,1000000,596.361294415294,128.356228755974,0.0929228445234354,COMPLETE
4118,40,5.90625,7.5,50,750,10000000,3891.38920133906,128.356228755974,0.606342090143085,COMPLETE
4119,40,5.90625,7.5,50,750,100000000,1204.00268783487,128.356228755974,0.187603312983567,COMPLETE
412,20,3.8125,5,20,500,1000000,332.366548457635,35.6551068709146,0.466085475021758,COMPLETE
4120,40,5.90625,7.5,50,1000,10000,8.80768936177743,128.356228755974,0.00137238207247773,COMPLETE
4121,40,5.90625,7.5,50,1000,100000,72.9919473570191,128.356228755974,0.0113733393485389,COMPLETE
4122,40,5.90625,7.5,50,1000,1000000,647.808343165851,128.356228755974,0.100939136252973,COMPLETE
4123,40,5.90625,7.5,50,1000,10000000,3061.18346960603,128.356228755974,0.476982457224703,COMPLETE
4124,40,5.90625,7.5,50,1000,100000000,932.670140587721,128.356228755974,0.145325263857803,COMPLETE
4125,40,8.578125,7.5,10,0,10000,33.9550758529545,270.755967801008,0.0125408411599296,COMPLETE
4126,40,8.578125,7.5,10,0,100000,259.883897741989,270.755967801008,0.0959845501662186,COMPLETE
4127,40,8.578125,7.5,10,0,1000000,334.864341368749,270.755967801008,0.123677547752099,COMPLETE
4128,40,8.578125,7.5,10,0,10000000,48.7512441443144,270.755967801008,0.0180056028091481,COMPLETE
4129,40,8.578125,7.5,10,0,100000000,5.21802417973887,270.755967801008,0.00192720560219521,COMPLETE
413,20,3.8125,5,20,500,10000000,72.9679952088072,35.6551068709146,0.102324746175884,COMPLETE
4130,40,8.578125,7.5,10,250,10000,40.644404120145,270.755967801008,0.0150114527300158,COMPLETE
4131,40,8.578125,7.5,10,250,100000,229.335709270147,270.755967801008,0.0847019960936546,COMPLETE
4132,40,8.578125,7.5,10,250,1000000,294.10023241458,270.755967801008,0.108621883684842,COMPLETE
4133,40,8.578125,7.5,10,250,10000000,44.5821477320685,270.755967801008,0.0164658042790895,COMPLETE
4134,40,8.578125,7.5,10,250,100000000,4.50392582887159,270.755967801008,0.00166346317883628,COMPLETE
4135,40,8.578125,7.5,10,500,10000,38.7624716116812,270.755967801008,0.0143163867915812,COMPLETE
4136,40,8.578125,7.5,10,500,100000,277.187327657316,270.755967801008,0.102375334478698,COMPLETE
4137,40,8.578125,7.5,10,500,1000000,305.287210910059,270.755967801008,0.112753640626835,COMPLETE
4138,40,8.578125,7.5,10,500,10000000,54.7677651849763,270.755967801008,0.0202277222658405,COMPLETE
4139,40,8.578125,7.5,10,500,100000000,4.74212044391921,270.755967801008,0.00175143709017134,COMPLETE
414,20,3.8125,5,20,500,100000000,8.77126710698781,35.6551068709146,0.0123001554009405,COMPLETE
4140,40,8.578125,7.5,10,750,10000,41.8298312823317,270.755967801008,0.015449273979835,COMPLETE
4141,40,8.578125,7.5,10,750,100000,280.750887699855,270.755967801008,0.103691486462892,COMPLETE
4142,40,8.578125,7.5,10,750,1000000,322.765719146138,270.755967801008,0.119209087713758,COMPLETE
4143,40,8.578125,7.5,10,750,10000000,44.8071142652632,270.755967801008,0.016548892579976,COMPLETE
4144,40,8.578125,7.5,10,750,100000000,4.61194042039023,270.755967801008,0.00170335688548138,COMPLETE
4145,40,8.578125,7.5,10,1000,10000,31.1689949682084,270.755967801008,0.0115118404300939,COMPLETE
4146,40,8.578125,7.5,10,1000,100000,213.103545659105,270.755967801008,0.0787068692852322,COMPLETE
4147,40,8.578125,7.5,10,1000,1000000,348.26666712116,270.755967801008,0.12862751279304,COMPLETE
4148,40,8.578125,7.5,10,1000,10000000,46.57426531655,270.755967801008,0.0172015655628243,COMPLETE
4149,40,8.578125,7.5,10,1000,100000000,4.47260808230983,270.755967801008,0.00165189639904705,COMPLETE
415,20,3.8125,5,20,750,10000,26.7458436799688,35.6551068709146,0.037506329425402,COMPLETE
4150,40,8.578125,7.5,20,0,10000,49.0619123726546,270.755967801008,0.00906017192734835,COMPLETE
4151,40,8.578125,7.5,20,0,100000,408.010787448239,270.755967801008,0.0753465917597255,COMPLETE
4152,40,8.578125,7.5,20,0,1000000,2056.68133002543,270.755967801008,0.379803508437714,COMPLETE
4153,40,8.578125,7.5,20,0,10000000,739.137070840404,270.755967801008,0.136495065435387,COMPLETE
4154,40,8.578125,7.5,20,0,100000000,85.1610569820602,270.755967801008,0.015726533688936,COMPLETE
4155,40,8.578125,7.5,20,250,10000,46.9321787450602,270.755967801008,0.00866687798725697,COMPLETE
4156,40,8.578125,7.5,20,250,100000,427.946467720328,270.755967801008,0.0790280766839546,COMPLETE
4157,40,8.578125,7.5,20,250,1000000,1816.539349012,270.755967801008,0.335456936326342,COMPLETE
4158,40,8.578125,7.5,20,250,10000000,755.643412292399,270.755967801008,0.139543260750537,COMPLETE
4159,40,8.578125,7.5,20,250,100000000,83.8520186590933,270.755967801008,0.0154847960213236,COMPLETE
416,20,3.8125,5,20,750,100000,181.410630847239,35.6551068709146,0.254396419991134,COMPLETE
4160,40,8.578125,7.5,20,500,10000,48.2611200632892,270.755967801008,0.00891229110391368,COMPLETE
4161,40,8.578125,7.5,20,500,100000,399.714016221909,270.755967801008,0.0738144424790074,COMPLETE
4162,40,8.578125,7.5,20,500,1000000,1824.74867528506,270.755967801008,0.336972937310501,COMPLETE
4163,40,8.578125,7.5,20,500,10000000,774.627111640346,270.755967801008,0.143048945131591,COMPLETE
4164,40,8.578125,7.5,20,500,100000000,105.491508662252,270.755967801008,0.0194809203134135,COMPLETE
4165,40,8.578125,7.5,20,750,10000,37.6902455921184,270.755967801008,0.00696018741493056,COMPLETE
4166,40,8.578125,7.5,20,750,100000,409.318609475393,270.755967801008,0.0755881048162568,COMPLETE
4167,40,8.578125,7.5,20,750,1000000,2010.98455711873,270.755967801008,0.371364770544356,COMPLETE
4168,40,8.578125,7.5,20,750,10000000,842.888816638459,270.755967801008,0.155654706982847,COMPLETE
4169,40,8.578125,7.5,20,750,100000000,95.561427615209,270.755967801008,0.0176471507518981,COMPLETE
417,20,3.8125,5,20,750,1000000,302.723777663692,35.6551068709146,0.424516716160283,COMPLETE
4170,40,8.578125,7.5,20,1000,10000,49.2053699390552,270.755967801008,0.00908666396879175,COMPLETE
4171,40,8.578125,7.5,20,1000,100000,412.03583839856,270.755967801008,0.0760898904177406,COMPLETE
4172,40,8.578125,7.5,20,1000,1000000,1665.04844847815,270.755967801008,0.307481394039277,COMPLETE
4173,40,8.578125,7.5,20,1000,10000000,739.695130794762,270.755967801008,0.136598121327172,COMPLETE
4174,40,8.578125,7.5,20,1000,100000000,81.9104999241474,270.755967801008,0.0151262593747052,COMPLETE
4175,40,8.578125,7.5,30,0,10000,40.6804776910016,270.755967801008,0.00500825866940813,COMPLETE
4176,40,8.578125,7.5,30,0,100000,358.678447728803,270.755967801008,0.0441576536788057,COMPLETE
4177,40,8.578125,7.5,30,0,1000000,2065.35338390324,270.755967801008,0.254269973644209,COMPLETE
4178,40,8.578125,7.5,30,0,10000000,2641.3657847519,270.755967801008,0.325184064726159,COMPLETE
4179,40,8.578125,7.5,30,0,100000000,338.371682054468,270.755967801008,0.0416576452961946,COMPLETE
418,20,3.8125,5,20,750,10000000,75.6360108022744,35.6551068709146,0.106066167570478,COMPLETE
4180,40,8.578125,7.5,30,250,10000,40.1327135706474,270.755967801008,0.00494082228320362,COMPLETE
4181,40,8.578125,7.5,30,250,100000,330.322716092686,270.755967801008,0.0406667202666494,COMPLETE
4182,40,8.578125,7.5,30,250,1000000,2170.18263457707,270.755967801008,0.267175721887448,COMPLETE
4183,40,8.578125,7.5,30,250,10000000,2956.30177215165,270.755967801008,0.363956492650531,COMPLETE
4184,40,8.578125,7.5,30,250,100000000,404.977026465659,270.755967801008,0.0498575685151406,COMPLETE
4185,40,8.578125,7.5,30,500,10000,36.2478032394618,270.755967801008,0.0044625428491758,COMPLETE
4186,40,8.578125,7.5,30,500,100000,358.67986257029,270.755967801008,0.0441578278628995,COMPLETE
4187,40,8.578125,7.5,30,500,1000000,2334.70970447545,270.755967801008,0.287430993480612,COMPLETE
4188,40,8.578125,7.5,30,500,10000000,3451.49497565166,270.755967801008,0.424920763357939,COMPLETE
4189,40,8.578125,7.5,30,500,100000000,444.066642539138,270.755967801008,0.0546699728844025,COMPLETE
419,20,3.8125,5,20,750,100000000,7.44981147949713,35.6551068709146,0.0104470469075697,COMPLETE
4190,40,8.578125,7.5,30,750,10000,43.981700865876,270.755967801008,0.00541467915716147,COMPLETE
4191,40,8.578125,7.5,30,750,100000,380.810022391981,270.755967801008,0.0468823181116187,COMPLETE
4192,40,8.578125,7.5,30,750,1000000,2110.91861467497,270.755967801008,0.259879604479163,COMPLETE
4193,40,8.578125,7.5,30,750,10000000,2890.88738448981,270.755967801008,0.355903190607229,COMPLETE
4194,40,8.578125,7.5,30,750,100000000,427.06914344272,270.755967801008,0.0525773752297117,COMPLETE
4195,40,8.578125,7.5,30,1000,10000,38.7686300724947,270.755967801008,0.00477288711151483,COMPLETE
4196,40,8.578125,7.5,30,1000,100000,360.762751890062,270.755967801008,0.0444142567222753,COMPLETE
4197,40,8.578125,7.5,30,1000,1000000,2350.22640842751,270.755967801008,0.289341287348812,COMPLETE
4198,40,8.578125,7.5,30,1000,10000000,2449.69264429767,270.755967801008,0.301586783625772,COMPLETE
4199,40,8.578125,7.5,30,1000,100000000,415.793356001795,270.755967801008,0.0511891894607449,COMPLETE
42,20,0.25,5,20,750,1000000,1.05076124591888,0.153314084905841,0.342682554758165,COMPLETE
420,20,3.8125,5,20,1000,10000,20.9825070406711,35.6551068709146,0.0294242660898984,COMPLETE
4200,40,8.578125,7.5,40,0,10000,26.2956537968571,270.755967801008,0.00242798469138297,COMPLETE
4201,40,8.578125,7.5,40,0,100000,206.698688827582,270.755967801008,0.0190853308337321,COMPLETE
4202,40,8.578125,7.5,40,0,1000000,1929.99136574568,270.755967801008,0.178203954415155,COMPLETE
4203,40,8.578125,7.5,40,0,10000000,4536.68655032652,270.755967801008,0.418890725398596,COMPLETE
4204,40,8.578125,7.5,40,0,100000000,848.35849370476,270.755967801008,0.0783323910267659,COMPLETE
4205,40,8.578125,7.5,40,250,10000,28.0729076232441,270.755967801008,0.00259208576742031,COMPLETE
4206,40,8.578125,7.5,40,250,100000,290.731365032709,270.755967801008,0.0268444096905726,COMPLETE
4207,40,8.578125,7.5,40,250,1000000,1790.15793426444,270.755967801008,0.165292564814317,COMPLETE
4208,40,8.578125,7.5,40,250,10000000,5103.44958342675,270.755967801008,0.471222261957447,COMPLETE
4209,40,8.578125,7.5,40,250,100000000,1020.66013191942,270.755967801008,0.0942417022428803,COMPLETE
421,20,3.8125,5,20,1000,100000,172.587623829145,35.6551068709146,0.242023708488632,COMPLETE
4210,40,8.578125,7.5,40,500,10000,33.6372355489117,270.755967801008,0.00310586280166808,COMPLETE
4211,40,8.578125,7.5,40,500,100000,251.22609330588,270.755967801008,0.0231967272361766,COMPLETE
4212,40,8.578125,7.5,40,500,1000000,1672.10405006455,270.755967801008,0.1543921694178,COMPLETE
4213,40,8.578125,7.5,40,500,10000000,4958.56031561368,270.755967801008,0.457844046419872,COMPLETE
4214,40,8.578125,7.5,40,500,100000000,1092.10894134489,270.755967801008,0.100838861486105,COMPLETE
4215,40,8.578125,7.5,40,750,10000,22.2881388900612,270.755967801008,0.00205795453661448,COMPLETE
4216,40,8.578125,7.5,40,750,100000,238.605405110675,270.755967801008,0.0220314077514662,COMPLETE
4217,40,8.578125,7.5,40,750,1000000,1886.00200018705,270.755967801008,0.17414223733502,COMPLETE
4218,40,8.578125,7.5,40,750,10000000,5065.71066653536,270.755967801008,0.467737674230915,COMPLETE
4219,40,8.578125,7.5,40,750,100000000,867.969072501339,270.755967801008,0.0801431155470645,COMPLETE
422,20,3.8125,5,20,1000,1000000,301.819429670244,35.6551068709146,0.423248527571307,COMPLETE
4220,40,8.578125,7.5,40,1000,10000,26.4577831624507,270.755967801008,0.00244295475528501,COMPLETE
4221,40,8.578125,7.5,40,1000,100000,301.849261633661,270.755967801008,0.0278709703137093,COMPLETE
4222,40,8.578125,7.5,40,1000,1000000,2103.56853415869,270.755967801008,0.194231040523612,COMPLETE
4223,40,8.578125,7.5,40,1000,10000000,5060.7078698182,270.755967801008,0.467275745657577,COMPLETE
4224,40,8.578125,7.5,40,1000,100000000,944.260431055467,270.755967801008,0.0871874070518596,COMPLETE
4225,40,8.578125,7.5,50,0,10000,16.0035553672014,270.755967801008,0.00118213869833985,COMPLETE
4226,40,8.578125,7.5,50,0,100000,182.092259619506,270.755967801008,0.0134506552966053,COMPLETE
4227,40,8.578125,7.5,50,0,1000000,1303.07773035835,270.755967801008,0.0962547744333413,COMPLETE
4228,40,8.578125,7.5,50,0,10000000,6271.8592454055,270.755967801008,0.463285023509805,COMPLETE
4229,40,8.578125,7.5,50,0,100000000,1750.05796086676,270.755967801008,0.129271976908222,COMPLETE
423,20,3.8125,5,20,1000,10000000,59.2970564374258,35.6551068709146,0.0831536652689112,COMPLETE
4230,40,8.578125,7.5,50,250,10000,15.9623730102126,270.755967801008,0.00117909667069235,COMPLETE
4231,40,8.578125,7.5,50,250,100000,155.462669211388,270.755967801008,0.0114836005628245,COMPLETE
4232,40,8.578125,7.5,50,250,1000000,1390.00699575582,270.755967801008,0.10267600061007,COMPLETE
4233,40,8.578125,7.5,50,250,10000000,5229.27761656346,270.755967801008,0.386272380921754,COMPLETE
4234,40,8.578125,7.5,50,250,100000000,2012.2328724386,270.755967801008,0.148638117843259,COMPLETE
4235,40,8.578125,7.5,50,500,10000,19.5330022332639,270.755967801008,0.00144284924848782,COMPLETE
4236,40,8.578125,7.5,50,500,100000,181.189646449414,270.755967801008,0.0133839817397916,COMPLETE
4237,40,8.578125,7.5,50,500,1000000,1404.28929523235,270.755967801008,0.103730994861353,COMPLETE
4238,40,8.578125,7.5,50,500,10000000,5477.98722825242,270.755967801008,0.404643877122477,COMPLETE
4239,40,8.578125,7.5,50,500,100000000,1581.6885194977,270.755967801008,0.116834988520745,COMPLETE
424,20,3.8125,5,20,1000,100000000,6.73353630672064,35.6551068709146,0.00944259728500979,COMPLETE
4240,40,8.578125,7.5,50,750,10000,16.4275909717387,270.755967801008,0.00121346104428709,COMPLETE
4241,40,8.578125,7.5,50,750,100000,168.784514792614,270.755967801008,0.01246764872172,COMPLETE
4242,40,8.578125,7.5,50,750,1000000,1392.65215261089,270.755967801008,0.102871391084862,COMPLETE
4243,40,8.578125,7.5,50,750,10000000,6643.93905574597,270.755967801008,0.490769537580714,COMPLETE
4244,40,8.578125,7.5,50,750,100000000,1452.41203013022,270.755967801008,0.107285689170676,COMPLETE
4245,40,8.578125,7.5,50,1000,10000,18.0374529887196,270.755967801008,0.00133237713171857,COMPLETE
4246,40,8.578125,7.5,50,1000,100000,162.121284579606,270.755967801008,0.0119754541993148,COMPLETE
4247,40,8.578125,7.5,50,1000,1000000,1467.5678352425,270.755967801008,0.108405206885123,COMPLETE
4248,40,8.578125,7.5,50,1000,10000000,5708.72938027978,270.755967801008,0.421688166406393,COMPLETE
4249,40,8.578125,7.5,50,1000,100000000,2226.64876312329,270.755967801008,0.164476431024395,COMPLETE
425,20,3.8125,5,30,0,10000,18.1401294526045,35.6551068709146,0.0169588884964678,COMPLETE
4250,40,11.25,7.5,10,0,10000,56.0844247130937,465.691532901491,0.0120432562652921,COMPLETE
4251,40,11.25,7.5,10,0,100000,405.561236450968,465.691532901491,0.0870879558243456,COMPLETE
4252,40,11.25,7.5,10,0,1000000,460.862759381838,465.691532901491,0.09896309613156,COMPLETE
4253,40,11.25,7.5,10,0,10000000,55.2961121013176,465.691532901491,0.011873978415883,COMPLETE
4254,40,11.25,7.5,10,0,100000000,6.11425913235929,465.691532901491,0.00131294187254477,COMPLETE
4255,40,11.25,7.5,10,250,10000,54.793190321798,465.691532901491,0.0117659838005662,COMPLETE
4256,40,11.25,7.5,10,250,100000,398.084342294022,465.691532901491,0.0854824093136841,COMPLETE
4257,40,11.25,7.5,10,250,1000000,497.179661575073,465.691532901491,0.106761584965351,COMPLETE
4258,40,11.25,7.5,10,250,10000000,56.0479916279373,465.691532901491,0.0120354328279774,COMPLETE
4259,40,11.25,7.5,10,250,100000000,6.71195764169811,465.691532901491,0.00144128831372116,COMPLETE
426,20,3.8125,5,30,0,100000,134.349937659918,35.6551068709146,0.125601397621494,COMPLETE
4260,40,11.25,7.5,10,500,10000,54.898578293859,465.691532901491,0.0117886142253464,COMPLETE
4261,40,11.25,7.5,10,500,100000,395.448407759435,465.691532901491,0.0849163834471274,COMPLETE
4262,40,11.25,7.5,10,500,1000000,443.770367873449,465.691532901491,0.0952927713992431,COMPLETE
4263,40,11.25,7.5,10,500,10000000,62.151481721575,465.691532901491,0.0133460622172665,COMPLETE
4264,40,11.25,7.5,10,500,100000000,5.60971602970933,465.691532901491,0.00120459910335024,COMPLETE
4265,40,11.25,7.5,10,750,10000,48.897599678838,465.691532901491,0.0104999975786937,COMPLETE
4266,40,11.25,7.5,10,750,100000,406.08190756425,465.691532901491,0.0871997618325067,COMPLETE
4267,40,11.25,7.5,10,750,1000000,455.376768124584,465.691532901491,0.0977850649951395,COMPLETE
4268,40,11.25,7.5,10,750,10000000,67.6785419644282,465.691532901491,0.0145329122783824,COMPLETE
4269,40,11.25,7.5,10,750,100000000,5.98523952594762,465.691532901491,0.00128523692253037,COMPLETE
427,20,3.8125,5,30,0,1000000,470.614506523669,35.6551068709146,0.439969238466995,COMPLETE
4270,40,11.25,7.5,10,1000,10000,67.2136613323002,465.691532901491,0.0144330864066876,COMPLETE
4271,40,11.25,7.5,10,1000,100000,378.913879079495,465.691532901491,0.0813658510642597,COMPLETE
4272,40,11.25,7.5,10,1000,1000000,409.570707522413,465.691532901491,0.0879489272589053,COMPLETE
4273,40,11.25,7.5,10,1000,10000000,62.4685930600294,465.691532901491,0.0134141569357765,COMPLETE
4274,40,11.25,7.5,10,1000,100000000,5.57706060751702,465.691532901491,0.00119758686029122,COMPLETE
4275,40,11.25,7.5,20,0,10000,65.2761966727642,465.691532901491,0.00700852303090641,COMPLETE
4276,40,11.25,7.5,20,0,100000,631.041204294814,465.691532901491,0.0677531326759488,COMPLETE
