Simulation ID [ ],Water Depth [m],Significant Wave Height [m],Wave Peak Period [s],Float Diameter [m],Power Takeoff Stiffness [N/m],Power Takeoff Damping [N.s/m],Expected Power Output [kW],Wave Power Transport [kW/m],Hydrodynamic Efficiency [ ],Simulation Terminal Condition
2538,20,2.25,15,20,500,10000000,157.091644654312,37.2553226321193,0.210831142445774,COMPLETE
25380,40,2.25,15,20,250,100000000,18.6731259819312,37.2553226321193,0.0250610176783603,COMPLETE
25381,40,2.25,15,20,500,10000,2.72800544839742,37.2553226321193,0.00366122912870105,COMPLETE
25382,40,2.25,15,20,500,100000,12.3770732581707,37.2553226321193,0.0166111475941157,COMPLETE
25383,40,2.25,15,20,500,1000000,85.2115332873515,37.2553226321193,0.11436155596984,COMPLETE
25384,40,2.25,15,20,500,10000000,122.265695674903,37.2553226321193,0.164091580795347,COMPLETE
25385,40,2.25,15,20,500,100000000,19.1559050564082,37.2553226321193,0.0257089506988904,COMPLETE
25386,40,2.25,15,20,750,10000,1.04359199785649,37.2553226321193,0.00140059449781381,COMPLETE
25387,40,2.25,15,20,750,100000,14.5357746656131,37.2553226321193,0.0195083194006234,COMPLETE
25388,40,2.25,15,20,750,1000000,97.0694290657912,37.2553226321193,0.130275920603763,COMPLETE
25389,40,2.25,15,20,750,10000000,164.836305270541,37.2553226321193,0.221225174853846,COMPLETE
2539,20,2.25,15,20,500,100000000,20.0249381498712,37.2553226321193,0.0268752714177369,COMPLETE
25390,40,2.25,15,20,750,100000000,15.7960452216258,37.2553226321193,0.0211997160481002,COMPLETE
25391,40,2.25,15,20,1000,10000,2.1046935152256,37.2553226321193,0.00282468834857312,COMPLETE
25392,40,2.25,15,20,1000,100000,10.9107013126795,37.2553226321193,0.014643144310436,COMPLETE
25393,40,2.25,15,20,1000,1000000,74.7832269754257,37.2553226321193,0.100365829218389,COMPLETE
25394,40,2.25,15,20,1000,10000000,169.03624026763,37.2553226321193,0.22686186607051,COMPLETE
25395,40,2.25,15,20,1000,100000000,20.8159839093901,37.2553226321193,0.0279369261070951,COMPLETE
25396,40,2.25,15,30,0,10000,2.71456007331613,37.2553226321193,0.00242878948253137,COMPLETE
25397,40,2.25,15,30,0,100000,15.4149823137274,37.2553226321193,0.013792196859085,COMPLETE
25398,40,2.25,15,30,0,1000000,99.1362364796449,37.2553226321193,0.0886998415936193,COMPLETE
25399,40,2.25,15,30,0,10000000,444.584177669608,37.2553226321193,0.39778135154869,COMPLETE
254,20,2.625,5,10,0,100000000,0.334297141799634,16.902877860869,0.001977752809618,COMPLETE
2540,20,2.25,15,20,750,10000,1.22270122917276,37.2553226321193,0.00164097522553545,COMPLETE
25400,40,2.25,15,30,0,100000000,105.159438397931,37.2553226321193,0.0940889614050015,COMPLETE
25401,40,2.25,15,30,250,10000,2.60252029029361,37.2553226321193,0.00232854449281642,COMPLETE
25402,40,2.25,15,30,250,100000,22.845605990777,37.2553226321193,0.0204405745512462,COMPLETE
25403,40,2.25,15,30,250,1000000,88.6456875844806,37.2553226321193,0.0793136669891168,COMPLETE
25404,40,2.25,15,30,250,10000000,344.47941226905,37.2553226321193,0.308214941231924,COMPLETE
25405,40,2.25,15,30,250,100000000,112.813488363264,37.2553226321193,0.100937244571511,COMPLETE
25406,40,2.25,15,30,500,10000,1.16766575403002,37.2553226321193,0.00104474177248016,COMPLETE
25407,40,2.25,15,30,500,100000,10.2756169576597,37.2553226321193,0.00919386925292717,COMPLETE
25408,40,2.25,15,30,500,1000000,74.9506270988871,37.2553226321193,0.0670603301788518,COMPLETE
25409,40,2.25,15,30,500,10000000,470.581328549055,37.2553226321193,0.421041697581353,COMPLETE
2541,20,2.25,15,20,750,100000,10.3870433600361,37.2553226321193,0.0139403481518652,COMPLETE
25410,40,2.25,15,30,500,100000000,101.631041018899,37.2553226321193,0.0909320099237564,COMPLETE
25411,40,2.25,15,30,750,10000,1.20372545895591,37.2553226321193,0.00107700535468198,COMPLETE
25412,40,2.25,15,30,750,100000,10.1158404939902,37.2553226321193,0.00905091297860074,COMPLETE
25413,40,2.25,15,30,750,1000000,86.1798725719686,37.2553226321193,0.0771074363637098,COMPLETE
25414,40,2.25,15,30,750,10000000,441.951455976278,37.2553226321193,0.395425785053018,COMPLETE
25415,40,2.25,15,30,750,100000000,104.895764167107,37.2553226321193,0.0938530450202678,COMPLETE
25416,40,2.25,15,30,1000,10000,1.25447954804302,37.2553226321193,0.00112241639530766,COMPLETE
25417,40,2.25,15,30,1000,100000,9.87783075125026,37.2553226321193,0.00883795929760131,COMPLETE
25418,40,2.25,15,30,1000,1000000,99.8156071124692,37.2553226321193,0.089307692664577,COMPLETE
25419,40,2.25,15,30,1000,10000000,450.108989716865,37.2553226321193,0.402724548615959,COMPLETE
2542,20,2.25,15,20,750,1000000,85.2878002108489,37.2553226321193,0.114463913053485,COMPLETE
25420,40,2.25,15,30,1000,100000000,85.4969741569203,37.2553226321193,0.0764964288916666,COMPLETE
25421,40,2.25,15,40,0,10000,0.91518017369811,37.2553226321193,0.000614127129387074,COMPLETE
